Date,Product_Name,Category,Units_Sold,Revenue,Region,Store
2023-04-12,Product D,Books,290,21127.03,West,Store2
2023-04-12,Product B,Clothing,353,10492.59,West,Store1
2023-04-12,Product E,Toys,320,10495.05,East,Store1
2023-04-13,Product D,Books,284,11123.6,West,Store5
2023-04-13,Product C,Food,387,31173.12,South,Store5
2023-04-13,Product D,Books,248,11403.05,West,Store3
2023-04-13,Product B,Clothing,347,16075.7,South,Store1
2023-04-13,Product E,Toys,315,16804.6,North,Store4
2023-04-13,Product B,Clothing,276,17921.93,South,Store4
2023-04-13,Product E,Toys,322,22981.25,East,Store3
2023-04-14,Product D,Books,326,24027.6,West,Store3
2023-04-14,Product B,Clothing,374,15959.26,North,Store2
2023-04-14,Product B,Clothing,284,7108.54,West,Store1
2023-04-15,Product D,Books,416,18365.21,South,Store4
2023-04-15,Product D,Books,410,20979.73,South,Store1
2023-04-15,Product B,Clothing,339,7452.83,West,Store5
2023-04-15,Product D,Books,411,31577.55,South,Store5
2023-04-15,Product E,Toys,354,25995.88,West,Store3
2023-04-15,Product A,Electronics,297,16089.27,South,Store2
2023-04-16,Product E,Toys,438,38262.8,South,Store5
2023-04-16,Product B,Clothing,491,42605.78,North,Store3
2023-04-16,Product C,Food,376,22867.3,East,Store3
2023-04-16,Product B,Clothing,572,27151.85,West,Store3
2023-04-17,Product E,Toys,401,19186.1,South,Store1
2023-04-17,Product C,Food,391,30274.91,North,Store1
2023-04-17,Product E,Toys,391,35840.59,North,Store3
2023-04-17,Product A,Electronics,381,24257.79,East,Store4
2023-04-17,Product D,Books,341,32263.56,South,Store5
2023-04-17,Product B,Clothing,425,34444.06,East,Store3
2023-04-17,Product E,Toys,365,14442.69,East,Store2
2023-04-18,Product C,Food,395,27925.93,West,Store2
2023-04-18,Product B,Clothing,378,36205.88,South,Store2
2023-04-18,Product D,Books,397,18037.75,West,Store5
2023-04-18,Product C,Food,445,39271.97,North,Store1
2023-04-19,Product B,Clothing,350,19119.83,West,Store4
2023-04-19,Product B,Clothing,349,14863.66,North,Store2
2023-04-19,Product A,Electronics,372,11674.44,East,Store5
2023-04-20,Product B,Clothing,353,11085.79,North,Store2
2023-04-20,Product C,Food,263,12754.0,North,Store2
2023-04-20,Product A,Electronics,425,28188.47,North,Store5
2023-04-20,Product A,Electronics,305,16899.17,East,Store1
2023-04-20,Product C,Food,330,13514.93,West,Store5
2023-04-20,Product D,Books,275,17948.0,West,Store2
2023-04-20,Product C,Food,338,22722.04,East,Store3
2023-04-21,Product D,Books,361,21471.95,East,Store3
2023-04-21,Product D,Books,344,30620.79,North,Store2
2023-04-21,Product A,Electronics,342,33224.28,East,Store3
2023-04-21,Product C,Food,339,9777.88,East,Store2
2023-04-21,Product B,Clothing,372,20202.71,East,Store3
2023-04-22,Product A,Electronics,268,12852.96,South,Store2
2023-04-22,Product B,Clothing,286,26712.97,North,Store3
2023-04-22,Product E,Toys,370,28357.14,South,Store4
2023-04-23,Product B,Clothing,286,6144.38,South,Store5
2023-04-23,Product A,Electronics,304,25962.39,East,Store2
2023-04-23,Product C,Food,333,23014.19,South,Store5
2023-04-23,Product E,Toys,437,13170.19,South,Store3
2023-04-24,Product E,Toys,306,17198.78,South,Store1
2023-04-24,Product C,Food,371,32338.34,North,Store2
2023-04-24,Product E,Toys,414,36277.57,South,Store2
2023-04-24,Product D,Books,362,10121.26,South,Store1
2023-04-24,Product A,Electronics,279,26238.15,East,Store3
2023-04-24,Product B,Clothing,327,14149.0,East,Store5
2023-04-25,Product E,Toys,405,29928.26,West,Store5
2023-04-25,Product E,Toys,302,25565.34,North,Store2
2023-04-25,Product A,Electronics,370,31597.95,South,Store2
2023-04-26,Product C,Food,324,14239.07,East,Store3
2023-04-26,Product A,Electronics,402,36856.27,North,Store3
2023-04-26,Product E,Toys,335,28846.53,South,Store1
2023-04-26,Product E,Toys,434,21328.18,West,Store4
2023-04-26,Product B,Clothing,294,19073.7,North,Store4
2023-04-27,Product D,Books,263,19400.66,North,Store5
2023-04-27,Product E,Toys,182,16126.48,South,Store4
2023-04-27,Product C,Food,267,8638.3,North,Store4
2023-04-28,Product A,Electronics,301,23504.63,South,Store5
2023-04-28,Product D,Books,262,10753.56,North,Store3
2023-04-28,Product D,Books,224,11696.96,West,Store3
2023-04-28,Product B,Clothing,304,23661.29,North,Store1
2023-04-28,Product B,Clothing,277,23243.03,East,Store2
2023-04-28,Product A,Electronics,239,12401.23,South,Store5
2023-04-28,Product A,Electronics,275,27446.06,West,Store4
2023-04-29,Product A,Electronics,371,21916.92,East,Store3
2023-04-29,Product B,Clothing,359,18579.88,South,Store4
2023-04-29,Product C,Food,399,19970.71,West,Store5
2023-04-29,Product E,Toys,391,8379.24,West,Store2
2023-04-30,Product A,Electronics,328,13184.09,West,Store1
2023-04-30,Product A,Electronics,342,33417.55,West,Store5
2023-04-30,Product B,Clothing,341,16445.59,West,Store2
2023-04-30,Product D,Books,368,29251.27,East,Store2
2023-05-01,Product D,Books,351,19673.51,South,Store1
2023-05-01,Product E,Toys,360,34651.51,West,Store1
2023-05-01,Product E,Toys,390,22271.63,West,Store1
2023-05-01,Product E,Toys,369,10989.96,East,Store5
2023-05-02,Product A,Electronics,394,21497.42,West,Store3
2023-05-02,Product E,Toys,346,16433.81,North,Store4
2023-05-02,Product E,Toys,370,28836.61,East,Store4
2023-05-03,Product C,Food,266,15864.76,South,Store2
2023-05-03,Product E,Toys,387,27540.59,East,Store4
2023-05-03,Product E,Toys,388,22435.85,North,Store1
2023-05-03,Product E,Toys,408,36648.07,West,Store3
2023-05-03,Product B,Clothing,378,15351.52,North,Store1
2023-05-04,Product C,Food,237,19693.49,North,Store3
2023-05-04,Product C,Food,321,8673.01,East,Store4
2023-05-04,Product B,Clothing,252,23542.9,East,Store1
2023-05-04,Product A,Electronics,257,6480.36,East,Store2
2023-05-04,Product E,Toys,173,9882.73,West,Store2
2023-05-05,Product C,Food,306,24922.76,South,Store1
2023-05-05,Product A,Electronics,324,32041.79,South,Store3
2023-05-05,Product B,Clothing,270,14104.21,West,Store2
2023-05-05,Product C,Food,247,9922.33,East,Store5
2023-05-06,Product B,Clothing,384,21686.0,North,Store4
2023-05-06,Product D,Books,388,36124.24,South,Store5
2023-05-06,Product D,Books,344,16658.95,East,Store4
2023-05-07,Product A,Electronics,431,39105.4,East,Store1
2023-05-07,Product A,Electronics,351,24342.1,South,Store1
2023-05-07,Product E,Toys,334,11068.52,South,Store1
2023-05-07,Product D,Books,428,12613.91,West,Store1
2023-05-07,Product A,Electronics,356,16485.51,West,Store2
2023-05-07,Product A,Electronics,358,31926.93,West,Store1
2023-05-07,Product E,Toys,344,19656.61,West,Store3
2023-05-08,Product A,Electronics,404,39897.99,South,Store2
2023-05-08,Product E,Toys,447,39560.13,North,Store4
2023-05-08,Product B,Clothing,297,15654.13,North,Store5
2023-05-08,Product A,Electronics,336,20660.37,North,Store4
2023-05-08,Product D,Books,399,11844.92,North,Store4
2023-05-09,Product E,Toys,422,22298.25,North,Store3
2023-05-09,Product C,Food,388,17282.23,North,Store2
2023-05-09,Product E,Toys,468,39508.49,North,Store2
2023-05-09,Product D,Books,502,21791.33,East,Store4
2023-05-10,Product A,Electronics,313,6400.08,South,Store1
2023-05-10,Product D,Books,354,8118.89,West,Store4
2023-05-10,Product E,Toys,310,18795.78,South,Store2
2023-05-10,Product A,Electronics,267,16389.25,East,Store3
2023-05-10,Product E,Toys,351,19586.05,East,Store1
2023-05-11,Product D,Books,378,36726.77,South,Store3
2023-05-11,Product B,Clothing,310,11042.78,West,Store5
2023-05-11,Product B,Clothing,241,10705.29,North,Store4
2023-05-11,Product D,Books,279,21476.12,North,Store4
2023-05-12,Product A,Electronics,346,29568.11,North,Store4
2023-05-12,Product C,Food,288,25851.57,East,Store3
2023-05-12,Product B,Clothing,227,16764.6,North,Store4
2023-05-12,Product A,Electronics,271,13516.7,West,Store5
2023-05-12,Product D,Books,239,15830.4,North,Store3
2023-05-12,Product C,Food,270,16535.82,West,Store1
2023-05-13,Product D,Books,264,14365.53,East,Store4
2023-05-13,Product E,Toys,314,26525.54,East,Store2
2023-05-13,Product B,Clothing,297,29678.4,South,Store2
2023-05-13,Product E,Toys,380,31263.23,South,Store5
2023-05-13,Product A,Electronics,318,17418.52,East,Store1
2023-05-13,Product C,Food,266,24535.86,East,Store1
2023-05-13,Product E,Toys,326,9649.67,West,Store4
2023-05-14,Product A,Electronics,390,10335.91,East,Store5
2023-05-14,Product B,Clothing,425,32350.68,South,Store4
2023-05-14,Product C,Food,287,6503.53,East,Store4
2023-05-14,Product C,Food,311,26201.73,East,Store1
2023-05-14,Product B,Clothing,408,15232.65,North,Store4
2023-05-15,Product A,Electronics,392,17181.4,South,Store2
2023-05-15,Product B,Clothing,385,26170.89,West,Store3
2023-05-15,Product A,Electronics,301,13143.19,East,Store4
2023-05-15,Product D,Books,407,26396.77,East,Store2
2023-05-15,Product C,Food,367,27942.82,East,Store3
2023-05-16,Product D,Books,265,5533.8,West,Store5
2023-05-16,Product E,Toys,355,27600.94,North,Store2
2023-05-16,Product B,Clothing,413,15890.27,North,Store4
2023-05-16,Product E,Toys,414,37123.94,North,Store2
2023-05-16,Product C,Food,434,32500.46,North,Store3
2023-05-16,Product E,Toys,426,35518.94,South,Store5
2023-05-17,Product C,Food,253,9909.7,North,Store4
2023-05-17,Product D,Books,273,11410.23,West,Store5
2023-05-17,Product B,Clothing,348,25999.33,East,Store3
2023-05-17,Product E,Toys,313,23248.73,West,Store5
2023-05-17,Product B,Clothing,313,7398.43,North,Store5
2023-05-17,Product C,Food,250,15962.4,West,Store4
2023-05-18,Product A,Electronics,174,12934.43,East,Store1
2023-05-18,Product D,Books,236,20608.25,North,Store4
2023-05-18,Product B,Clothing,294,16884.3,North,Store4
2023-05-18,Product E,Toys,248,7963.0,East,Store4
2023-05-18,Product C,Food,241,16181.16,South,Store3
2023-05-18,Product E,Toys,210,11118.03,West,Store4
2023-05-19,Product A,Electronics,336,21261.34,West,Store3
2023-05-19,Product E,Toys,273,7786.21,North,Store2
2023-05-19,Product B,Clothing,307,19054.87,East,Store3
2023-05-19,Product E,Toys,290,26353.43,South,Store1
2023-05-20,Product C,Food,293,27189.35,South,Store2
2023-05-20,Product E,Toys,284,27814.79,East,Store3
2023-05-20,Product D,Books,322,24366.08,South,Store1
2023-05-21,Product D,Books,400,25393.41,West,Store4
2023-05-21,Product C,Food,354,28389.16,East,Store2
2023-05-21,Product B,Clothing,316,26349.09,South,Store3
2023-05-22,Product D,Books,409,29150.8,East,Store2
2023-05-22,Product D,Books,415,33184.28,East,Store3
2023-05-22,Product D,Books,376,24498.41,South,Store5
2023-05-22,Product C,Food,419,27778.05,North,Store3
2023-05-22,Product C,Food,429,22355.95,West,Store1
2023-05-23,Product E,Toys,279,26958.53,East,Store4
2023-05-23,Product D,Books,321,11282.67,South,Store1
2023-05-23,Product E,Toys,357,25006.84,East,Store2
2023-05-23,Product B,Clothing,408,34518.61,West,Store3
2023-05-24,Product E,Toys,251,10502.42,South,Store3
2023-05-24,Product E,Toys,347,30877.54,North,Store1
2023-05-24,Product C,Food,246,22101.34,West,Store2
2023-05-24,Product E,Toys,280,20987.82,South,Store4
2023-05-24,Product A,Electronics,240,13202.22,South,Store1
2023-05-24,Product D,Books,318,12375.89,South,Store3
2023-05-24,Product B,Clothing,304,25267.29,East,Store4
2023-05-25,Product C,Food,142,6636.47,South,Store3
2023-05-25,Product D,Books,223,15402.89,West,Store1
2023-05-25,Product B,Clothing,345,13308.3,North,Store3
2023-05-26,Product B,Clothing,287,24212.07,South,Store3
2023-05-26,Product A,Electronics,281,20685.77,North,Store5
2023-05-26,Product A,Electronics,262,14738.17,North,Store2
2023-05-26,Product A,Electronics,293,22038.44,West,Store5
2023-05-26,Product C,Food,300,11165.59,West,Store2
2023-05-26,Product B,Clothing,271,14157.81,East,Store3
2023-05-27,Product E,Toys,267,5369.22,West,Store1
2023-05-27,Product B,Clothing,415,20419.7,West,Store1
2023-05-27,Product B,Clothing,329,16896.29,East,Store1
2023-05-27,Product D,Books,281,24652.8,South,Store3
2023-05-27,Product E,Toys,308,23755.95,North,Store1
2023-05-27,Product D,Books,337,8330.73,North,Store1
2023-05-28,Product E,Toys,336,14591.42,South,Store3
2023-05-28,Product A,Electronics,321,31469.26,North,Store5
2023-05-28,Product A,Electronics,245,16294.25,West,Store3
2023-05-28,Product D,Books,248,17287.39,East,Store3
2023-05-28,Product A,Electronics,342,20293.26,South,Store2
2023-05-28,Product B,Clothing,263,12168.53,South,Store1
2023-05-28,Product B,Clothing,312,8743.15,West,Store3
2023-05-29,Product A,Electronics,223,9044.98,North,Store1
2023-05-29,Product D,Books,305,13970.91,North,Store5
2023-05-29,Product C,Food,310,30221.62,South,Store5
2023-05-29,Product A,Electronics,295,26665.77,West,Store1
2023-05-29,Product A,Electronics,356,7379.45,East,Store1
2023-05-29,Product C,Food,371,23300.99,West,Store1
2023-05-30,Product D,Books,329,26068.73,North,Store4
2023-05-30,Product A,Electronics,271,6273.98,South,Store2
2023-05-30,Product A,Electronics,298,15275.49,North,Store1
2023-05-30,Product C,Food,409,39099.26,West,Store3
2023-05-30,Product B,Clothing,265,21520.36,South,Store1
2023-05-30,Product C,Food,315,28675.13,South,Store2
2023-05-31,Product C,Food,322,31733.16,East,Store1
2023-05-31,Product C,Food,266,13468.46,West,Store3
2023-05-31,Product C,Food,318,18279.61,West,Store2
2023-05-31,Product C,Food,337,11387.8,North,Store2
2023-06-01,Product E,Toys,239,12416.44,South,Store5
2023-06-01,Product B,Clothing,253,13797.67,East,Store5
2023-06-01,Product B,Clothing,247,16367.36,East,Store2
2023-06-01,Product E,Toys,240,5741.92,North,Store4
2023-06-02,Product B,Clothing,232,19362.34,East,Store5
2023-06-02,Product A,Electronics,327,31270.78,East,Store3
2023-06-02,Product B,Clothing,258,21920.37,West,Store3
2023-06-03,Product C,Food,262,10536.16,South,Store2
2023-06-03,Product D,Books,297,24715.53,West,Store2
2023-06-03,Product C,Food,194,9115.35,West,Store4
2023-06-04,Product A,Electronics,314,15208.89,North,Store3
2023-06-04,Product E,Toys,281,26647.7,South,Store4
2023-06-04,Product C,Food,354,26713.53,North,Store2
2023-06-04,Product B,Clothing,330,21159.34,West,Store1
2023-06-05,Product A,Electronics,338,25197.84,North,Store2
2023-06-05,Product C,Food,337,32101.73,North,Store2
2023-06-05,Product D,Books,319,21321.56,West,Store1
2023-06-05,Product E,Toys,286,17972.83,South,Store5
2023-06-05,Product A,Electronics,210,8715.79,West,Store4
2023-06-05,Product C,Food,373,8759.85,North,Store3
2023-06-06,Product D,Books,359,11280.78,East,Store3
2023-06-06,Product B,Clothing,413,20374.68,North,Store5
2023-06-06,Product E,Toys,361,34242.68,West,Store5
2023-06-06,Product C,Food,259,16709.0,East,Store2
2023-06-06,Product C,Food,443,31959.8,East,Store2
2023-06-06,Product E,Toys,350,14058.76,West,Store4
2023-06-07,Product E,Toys,321,29872.15,North,Store1
2023-06-07,Product B,Clothing,358,23675.92,East,Store4
2023-06-07,Product E,Toys,247,22266.73,East,Store4
2023-06-07,Product E,Toys,357,29736.79,East,Store4
2023-06-08,Product C,Food,211,20594.69,East,Store5
2023-06-08,Product C,Food,172,6435.08,East,Store4
2023-06-08,Product D,Books,183,12523.06,North,Store3
2023-06-08,Product E,Toys,173,12892.16,West,Store1
2023-06-09,Product C,Food,145,3924.43,South,Store2
2023-06-09,Product B,Clothing,176,4431.99,West,Store3
2023-06-09,Product B,Clothing,245,8958.86,South,Store2
2023-06-10,Product B,Clothing,353,30254.34,East,Store4
2023-06-10,Product C,Food,234,19781.7,East,Store4
2023-06-10,Product E,Toys,247,24353.86,East,Store3
2023-06-10,Product E,Toys,382,15295.69,South,Store3
2023-06-10,Product B,Clothing,310,25862.54,South,Store5
2023-06-10,Product B,Clothing,245,21999.3,East,Store4
2023-06-11,Product C,Food,356,18626.49,East,Store5
2023-06-11,Product B,Clothing,262,12174.97,North,Store1
2023-06-11,Product E,Toys,281,6827.11,West,Store5
2023-06-11,Product D,Books,408,31697.87,East,Store4
2023-06-11,Product D,Books,363,33083.14,East,Store5
2023-06-12,Product E,Toys,451,37858.38,North,Store1
2023-06-12,Product E,Toys,428,25215.22,North,Store5
2023-06-12,Product C,Food,399,11640.88,West,Store2
2023-06-12,Product B,Clothing,434,39279.6,South,Store3
2023-06-13,Product E,Toys,436,36075.89,South,Store4
2023-06-13,Product B,Clothing,305,13057.88,North,Store1
2023-06-13,Product C,Food,346,10290.1,East,Store5
2023-06-13,Product A,Electronics,352,17440.08,North,Store3
2023-06-14,Product E,Toys,244,6548.31,East,Store4
2023-06-14,Product D,Books,307,19249.39,North,Store3
2023-06-14,Product E,Toys,288,26068.99,South,Store5
2023-06-14,Product B,Clothing,231,9705.22,South,Store4
2023-06-14,Product A,Electronics,353,14893.09,West,Store3
2023-06-15,Product A,Electronics,132,7404.29,North,Store1
2023-06-15,Product A,Electronics,148,4149.86,South,Store1
2023-06-15,Product D,Books,147,13634.08,North,Store1
2023-06-15,Product D,Books,214,16623.88,South,Store2
2023-06-16,Product D,Books,218,6044.3,East,Store1
2023-06-16,Product A,Electronics,329,22353.35,North,Store3
2023-06-16,Product B,Clothing,337,12545.31,East,Store1
2023-06-17,Product E,Toys,259,19235.43,West,Store5
2023-06-17,Product A,Electronics,363,14257.47,North,Store2
2023-06-17,Product B,Clothing,318,21190.32,West,Store1
2023-06-17,Product E,Toys,267,15059.9,East,Store2
2023-06-17,Product C,Food,206,10734.22,East,Store5
2023-06-17,Product C,Food,290,16143.71,West,Store5
2023-06-17,Product C,Food,250,7060.38,North,Store2
2023-06-18,Product E,Toys,370,28747.67,West,Store5
2023-06-18,Product E,Toys,394,15628.47,North,Store3
2023-06-18,Product E,Toys,315,27620.87,East,Store3
2023-06-19,Product D,Books,361,22091.68,North,Store1
2023-06-19,Product B,Clothing,314,9254.25,East,Store5
2023-06-19,Product D,Books,208,16355.83,West,Store3
2023-06-19,Product B,Clothing,245,19688.66,South,Store2
2023-06-19,Product C,Food,277,23207.26,East,Store4
2023-06-19,Product B,Clothing,292,16039.32,North,Store2
2023-06-20,Product D,Books,263,17048.08,North,Store5
2023-06-20,Product D,Books,384,11392.22,North,Store4
2023-06-20,Product B,Clothing,300,13345.42,East,Store3
2023-06-20,Product B,Clothing,378,36314.38,North,Store3
2023-06-21,Product E,Toys,233,14823.26,South,Store4
2023-06-21,Product A,Electronics,331,9551.49,North,Store1
2023-06-21,Product D,Books,297,24789.11,North,Store4
2023-06-21,Product B,Clothing,308,22603.79,South,Store1
2023-06-21,Product E,Toys,219,13891.65,West,Store4
2023-06-22,Product C,Food,284,12474.74,South,Store3
2023-06-22,Product A,Electronics,263,18121.87,North,Store3
2023-06-22,Product E,Toys,192,18039.25,East,Store5
2023-06-22,Product B,Clothing,239,7087.54,North,Store4
2023-06-22,Product D,Books,252,18977.61,East,Store3
2023-06-22,Product C,Food,244,18369.76,South,Store5
2023-06-23,Product A,Electronics,218,7751.49,South,Store1
